0;Gaol Walk;-8.494174;51.893604;06-06-2017 06:02:00;11;12
0;Fitzgerald's Park;-8.49341266;51.89555327;06-06-2017 06:02:00;11;4
0;Bandfield;-8.4891363;51.89580557;06-06-2017 06:02:00;11;20
0;Dyke Parade;-8.48458467;51.89718531;06-06-2017 06:02:00;7;5
0;Mercy Hospital;-8.48225676;51.89911495;06-06-2017 06:02:00;7;6
0;St. Fin Barre's Bridge;-8.48196155;51.89710212;06-06-2017 06:02:00;7;14
0;Pope's Quay;-8.477385;51.901632;06-06-2017 06:02:00;17;1
0;North Main St.;-8.47844005;51.89974733;06-06-2017 06:02:00;5;10
0;Grattan St.;-8.47977966;51.8984737;06-06-2017 06:02:00;8;2
0;Wandesford Quay;-8.48004;51.896492;06-06-2017 06:02:00;8;14
0;Bishop St.;-8.4790268;51.89468826;06-06-2017 06:02:00;8;6
0;Camden Quay;-8.473342;51.901054;06-06-2017 06:02:00;13;7
0;Corn Market St.;-8.477;51.9;06-06-2017 06:02:00;5;17
0;Lapp's Quay;-8.465735;51.898144;06-06-2017 06:02:00;7;23
0;St. Patricks St.;-8.47261531;51.89850471;06-06-2017 06:02:00;5;14
0;South Main St.;-8.47689553164735;51.89694605306899;06-06-2017 06:02:00;2;8
0;Grand Parade;-8.47536977381303;51.89748023175811;06-06-2017 06:02:00;11;6
0;Peace Park;-8.47347588279142;51.89619469926869;06-06-2017 06:02:00;9;9
0;South Gate Bridge;-8.47586514429047;51.89549439125871;06-06-2017 06:02:00;11;1
0;Coburg St.;-8.47056736;51.90155283;06-06-2017 06:02:00;8;19
0;Emmet Place;-8.47270466388061;51.90020812214529;06-06-2017 06:02:00;6;14
0;South Mall;-8.46989982762231;51.89683855516081;06-06-2017 06:02:00;11;17
0;College of Commerce;-8.469797;51.8953;06-06-2017 06:02:00;12;11
0;Father Mathew Statue;-8.4706278;51.89967344;06-06-2017 06:02:00;3;12
0;Cork School of Music;-8.46809252166047;51.89631707505499;06-06-2017 06:02:00;8;7
0;Brian Boru Bridge;-8.465153;51.900405;06-06-2017 06:02:00;2;7
0;Bus Station;-8.46695074;51.89951532;06-06-2017 06:02:00;7;13
0;Cork City Hall;-8.466;51.897;06-06-2017 06:02:00;7;6
0;Lower Glanmire Rd.;-8.46411816;51.90137057;06-06-2017 06:02:00;9;13
0;Clontarf Street;-8.46562933177544;51.89848186918711;06-06-2017 06:02:00;5;5
0;Kent Station;-8.45821512;51.90196195;06-06-2017 06:02:00;9;20
0;Gaol Walk;-8.494174;51.893604;06-06-2017 06:07:00;11;12
0;Fitzgerald's Park;-8.49341266;51.89555327;06-06-2017 06:07:00;11;4
0;Bandfield;-8.4891363;51.89580557;06-06-2017 06:07:00;11;20
0;Dyke Parade;-8.48458467;51.89718531;06-06-2017 06:07:00;7;5
0;Mercy Hospital;-8.48225676;51.89911495;06-06-2017 06:07:00;7;6
0;St. Fin Barre's Bridge;-8.48196155;51.89710212;06-06-2017 06:07:00;7;14
